occurrence_id,decision_id,record_kind,source_term_or_construction,chosen_rendering,confidence,provisional,review_priority,please_double_check_question,unit_id,semantic_unit_id,part,chapter,section,source_path,source_line_start,source_line_end,source_byte_start,source_byte_end_exclusive,target_path,target_line_start,target_line_end,target_byte_start,target_byte_end_exclusive,target_printed_pages,reader_status,reader_artifact,reader_artifact_sha256,reader_profile,reader_printed_page,reader_assembled_pdf_page
pnb-Arab-PK:PNB-T003:OLP-0005-B005,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0005,OLP-0005-B005,sets-functions-relations,sets,basics,upstream/content/sets-functions-relations/sets/basics.tex,12,17,202,545,translation/content/sets-functions-relations/sets/basics.tex,12,16,218,780,Naskh 1; Nastaliq 1,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,1,2
pnb-Arab-PK:PNB-T003:OLP-0005-B006,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0005,OLP-0005-B006,sets-functions-relations,sets,basics,upstream/content/sets-functions-relations/sets/basics.tex,19,24,546,817,translation/content/sets-functions-relations/sets/basics.tex,18,23,781,1290,Naskh 1; Nastaliq 1,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,1,2
pnb-Arab-PK:PNB-T003:OLP-0005-B007,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0005,OLP-0005-B007,sets-functions-relations,sets,basics,upstream/content/sets-functions-relations/sets/basics.tex,26,30,818,976,translation/content/sets-functions-relations/sets/basics.tex,25,28,1291,1560,Naskh 1; Nastaliq 1,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,1,2
pnb-Arab-PK:PNB-T003:OLP-0005-B008,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0005,OLP-0005-B008,sets-functions-relations,sets,basics,upstream/content/sets-functions-relations/sets/basics.tex,32,43,977,1531,translation/content/sets-functions-relations/sets/basics.tex,30,39,1561,2451,Naskh 1; Nastaliq 1–2,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,1,2
pnb-Arab-PK:PNB-T003:OLP-0005-B009,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0005,OLP-0005-B009,sets-functions-relations,sets,basics,upstream/content/sets-functions-relations/sets/basics.tex,45,56,1532,2106,translation/content/sets-functions-relations/sets/basics.tex,41,52,2452,3289,Naskh 1; Nastaliq 2,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,1,2
pnb-Arab-PK:PNB-T003:OLP-0005-B010,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0005,OLP-0005-B010,sets-functions-relations,sets,basics,upstream/content/sets-functions-relations/sets/basics.tex,58,62,2107,2384,translation/content/sets-functions-relations/sets/basics.tex,54,57,3290,3681,Naskh 2; Nastaliq 2,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,2,3
pnb-Arab-PK:PNB-T003:OLP-0005-B012,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0005,OLP-0005-B012,sets-functions-relations,sets,basics,upstream/content/sets-functions-relations/sets/basics.tex,73,92,2555,3475,translation/content/sets-functions-relations/sets/basics.tex,68,87,3908,5540,Naskh 2; Nastaliq 2–3,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,2,3
pnb-Arab-PK:PNB-T003:OLP-0005-B013,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0005,OLP-0005-B013,sets-functions-relations,sets,basics,upstream/content/sets-functions-relations/sets/basics.tex,94,96,3476,3659,translation/content/sets-functions-relations/sets/basics.tex,89,91,5541,5857,Naskh 2; Nastaliq 3,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,2,3
pnb-Arab-PK:PNB-T003:OLP-0005-B014,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0005,OLP-0005-B014,sets-functions-relations,sets,basics,upstream/content/sets-functions-relations/sets/basics.tex,98,101,3660,3803,translation/content/sets-functions-relations/sets/basics.tex,93,96,5858,6117,Naskh 2; Nastaliq 3,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,2,3
pnb-Arab-PK:PNB-T003:OLP-0006-B004,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0006,OLP-0006-B004,sets-functions-relations,sets,subsets,upstream/content/sets-functions-relations/sets/subsets.tex,9,10,150,210,translation/content/sets-functions-relations/sets/subsets.tex,9,10,150,240,Naskh 2; Nastaliq 3,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,2,3
pnb-Arab-PK:PNB-T003:OLP-0006-B005,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0006,OLP-0006-B005,sets-functions-relations,sets,subsets,upstream/content/sets-functions-relations/sets/subsets.tex,12,17,211,472,translation/content/sets-functions-relations/sets/subsets.tex,12,16,241,624,Naskh 2; Nastaliq 3,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,2,3
pnb-Arab-PK:PNB-T003:OLP-0006-B006,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0006,OLP-0006-B006,sets-functions-relations,sets,subsets,upstream/content/sets-functions-relations/sets/subsets.tex,19,25,473,815,translation/content/sets-functions-relations/sets/subsets.tex,18,24,625,1153,Naskh 2; Nastaliq 3,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,2,3
pnb-Arab-PK:PNB-T003:OLP-0006-B007,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0006,OLP-0006-B007,sets-functions-relations,sets,subsets,upstream/content/sets-functions-relations/sets/subsets.tex,27,32,816,1086,translation/content/sets-functions-relations/sets/subsets.tex,26,31,1154,1517,Naskh 2; Nastaliq 3,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,2,3
pnb-Arab-PK:PNB-T003:OLP-0006-B008,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0006,OLP-0006-B008,sets-functions-relations,sets,subsets,upstream/content/sets-functions-relations/sets/subsets.tex,34,40,1087,1393,translation/content/sets-functions-relations/sets/subsets.tex,33,39,1518,1990,Naskh 3; Nastaliq 3,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,3,4
pnb-Arab-PK:PNB-T003:OLP-0006-B009,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0006,OLP-0006-B009,sets-functions-relations,sets,subsets,upstream/content/sets-functions-relations/sets/subsets.tex,42,50,1394,2000,translation/content/sets-functions-relations/sets/subsets.tex,41,49,1991,3035,Naskh 3; Nastaliq 3–4,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,3,4
pnb-Arab-PK:PNB-T003:OLP-0006-B011,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0006,OLP-0006-B011,sets-functions-relations,sets,subsets,upstream/content/sets-functions-relations/sets/subsets.tex,56,61,2080,2431,translation/content/sets-functions-relations/sets/subsets.tex,56,60,3187,3690,Naskh 3; Nastaliq 4,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,3,4
pnb-Arab-PK:PNB-T003:OLP-0006-B014,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0006,OLP-0006-B014,sets-functions-relations,sets,subsets,upstream/content/sets-functions-relations/sets/subsets.tex,72,73,2713,2806,translation/content/sets-functions-relations/sets/subsets.tex,71,72,4114,4259,Naskh 3; Nastaliq 4,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,3,4
pnb-Arab-PK:PNB-T003:OLP-0006-B015,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0006,OLP-0006-B015,sets-functions-relations,sets,subsets,upstream/content/sets-functions-relations/sets/subsets.tex,75,81,2807,2998,translation/content/sets-functions-relations/sets/subsets.tex,74,80,4260,4541,Naskh 3; Nastaliq 4,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,3,4
pnb-Arab-PK:PNB-T003:OLP-0006-B016,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0006,OLP-0006-B016,sets-functions-relations,sets,subsets,upstream/content/sets-functions-relations/sets/subsets.tex,83,92,2999,3333,translation/content/sets-functions-relations/sets/subsets.tex,82,91,4542,4944,Naskh 3; Nastaliq 4,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,3,4
pnb-Arab-PK:PNB-T003:OLP-0006-B017,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0006,OLP-0006-B017,sets-functions-relations,sets,subsets,upstream/content/sets-functions-relations/sets/subsets.tex,94,96,3334,3396,translation/content/sets-functions-relations/sets/subsets.tex,93,95,4945,5027,Naskh 3; Nastaliq 5,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,3,4
pnb-Arab-PK:PNB-T003:OLP-0007-B004,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0007,OLP-0007-B004,sets-functions-relations,sets,important-sets,upstream/content/sets-functions-relations/sets/important-sets.tex,9,10,157,214,translation/content/sets-functions-relations/sets/important-sets.tex,9,10,157,215,Naskh 4; Nastaliq 5,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,4,5
pnb-Arab-PK:PNB-T003:OLP-0007-B005,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0007,OLP-0007-B005,sets-functions-relations,sets,important-sets,upstream/content/sets-functions-relations/sets/important-sets.tex,12,27,215,916,translation/content/sets-functions-relations/sets/important-sets.tex,12,26,216,1103,Naskh 4; Nastaliq 5,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,4,5
pnb-Arab-PK:PNB-T003:OLP-0007-B006,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0007,OLP-0007-B006,sets-functions-relations,sets,important-sets,upstream/content/sets-functions-relations/sets/important-sets.tex,29,38,917,1577,translation/content/sets-functions-relations/sets/important-sets.tex,28,36,1104,2004,Naskh 4; Nastaliq 5,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,4,5
pnb-Arab-PK:PNB-T003:OLP-0007-B007,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0007,OLP-0007-B007,sets-functions-relations,sets,important-sets,upstream/content/sets-functions-relations/sets/important-sets.tex,40,43,1578,1749,translation/content/sets-functions-relations/sets/important-sets.tex,38,40,2005,2212,Naskh 4; Nastaliq 6,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,4,5
pnb-Arab-PK:PNB-T003:OLP-0007-B008,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0007,OLP-0007-B008,sets-functions-relations,sets,important-sets,upstream/content/sets-functions-relations/sets/important-sets.tex,45,60,1750,2361,translation/content/sets-functions-relations/sets/important-sets.tex,42,57,2213,3082,Naskh 4; Nastaliq 6,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,4,5
pnb-Arab-PK:PNB-T003:OLP-0007-B009,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0007,OLP-0007-B009,sets-functions-relations,sets,important-sets,upstream/content/sets-functions-relations/sets/important-sets.tex,62,67,2362,2635,translation/content/sets-functions-relations/sets/important-sets.tex,59,64,3083,3507,Naskh 4; Nastaliq 6,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,4,5
pnb-Arab-PK:PNB-T003:OLP-0008-B005,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0008,OLP-0008-B005,sets-functions-relations,sets,unions-and-intersections,upstream/content/sets-functions-relations/sets/unions-and-intersections.tex,12,21,230,841,translation/content/sets-functions-relations/sets/unions-and-intersections.tex,12,21,234,1213,Naskh 5; Nastaliq 6,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,5,6
pnb-Arab-PK:PNB-T003:OLP-0008-B006,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0008,OLP-0008-B006,sets-functions-relations,sets,unions-and-intersections,upstream/content/sets-functions-relations/sets/unions-and-intersections.tex,23,28,842,1038,translation/content/sets-functions-relations/sets/unions-and-intersections.tex,23,28,1214,1465,Naskh 5; Nastaliq 7,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,5,6
pnb-Arab-PK:PNB-T003:OLP-0008-B007,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0008,OLP-0008-B007,sets-functions-relations,sets,unions-and-intersections,upstream/content/sets-functions-relations/sets/unions-and-intersections.tex,30,32,1039,1169,translation/content/sets-functions-relations/sets/unions-and-intersections.tex,30,32,1466,1695,Naskh 5; Nastaliq 7,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,5,6
pnb-Arab-PK:PNB-T003:OLP-0008-B008,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0008,OLP-0008-B008,sets-functions-relations,sets,unions-and-intersections,upstream/content/sets-functions-relations/sets/unions-and-intersections.tex,34,40,1170,1383,translation/content/sets-functions-relations/sets/unions-and-intersections.tex,34,40,1696,1990,Naskh 5; Nastaliq 7,available,OpenLogic-Sets-pnb-Arab-PK-naskh-v0.1.0.pdf,b2fcb323e4b49630320e2fb7a40ee52c8f6646e6e772566e62338aac427708dc,Naskh,5,6
